CustomerID,CustomerName,Gender,DOB,City,State,Phone,Email
C02978,Customer_2978,F,1989-03-23,Bangalore,Tamil Nadu,9256748846,customer2978@example.com
C02979,Customer_2979,F,2004-01-01,Bangalore,Gujarat,9281412406,customer2979@example.com
C02980,Customer_2980,F,1988-07-09,Kochi,Karnataka,9360992998,customer2980@example.com
C02981,Customer_2981,F,1979-06-05,Pune,Tamil Nadu,9454362380,customer2981@example.com
C02982,Customer_2982,M,1990-07-22,Ahmedabad,Karnataka,9912801709,customer2982@example.com
C02983,Customer_2983,F,1985-05-12,Pune,Gujarat,9577462993,customer2983@example.com
C02984,Customer_2984,F,2005-04-27,Ahmedabad,Gujarat,9376941383,customer2984@example.com
C02985,Customer_2985,F,1996-08-31,Chennai,Karnataka,9258939532,customer2985@example.com
C02986,Customer_2986,F,1971-03-02,Mumbai,Telangana,9705095857,customer2986@example.com
C02987,Customer_2987,F,2002-01-07,Pune,Telangana,9868623785,customer2987@example.com
C02988,Customer_2988,M,1995-06-19,Pune,Maharashtra,9865662572,customer2988@example.com
C02989,Customer_2989,F,2000-03-14,Pune,Karnataka,9898577406,customer2989@example.com
C02990,Customer_2990,M,1976-07-28,Pune,Maharashtra,9376279955,customer2990@example.com
C02991,Customer_2991,M,1971-04-04,Mumbai,Kerala,9425297142,customer2991@example.com
C02992,Customer_2992,M,1996-03-17,Chennai,Telangana,9491015745,customer2992@example.com
C02993,Customer_2993,F,1991-05-25,Hyderabad,Telangana,9791330310,customer2993@example.com
C02994,Customer_2994,M,1996-05-03,Kochi,Kerala,9501968761,customer2994@example.com
C02995,Customer_2995,F,2008-10-26,Ahmedabad,Gujarat,9281592156,customer2995@example.com
C02996,Customer_2996,F,1977-11-13,Ahmedabad,Maharashtra,9115282130,customer2996@example.com
C02997,Customer_2997,M,1985-05-11,Mumbai,Telangana,9321651732,customer2997@example.com
C02998,Customer_2998,M,1976-09-25,Pune,Kerala,9935386554,customer2998@example.com
C02999,Customer_2999,M,1999-02-27,Mumbai,Telangana,9635571949,customer2999@example.com
C03000,Customer_3000,F,1995-07-18,Chennai,Gujarat,9979283404,customer3000@example.com
C03001,Customer_3001,M,2003-04-04,Mumbai,Telangana,9813226657,customer3001@example.com
C03002,Customer_3002,M,1987-11-16,Bangalore,Telangana,9644834323,customer3002@example.com
C03003,Customer_3003,M,1982-03-06,Bangalore,Tamil Nadu,9579568368,customer3003@example.com
C03004,Customer_3004,M,1980-12-23,Pune,Gujarat,9296156159,customer3004@example.com
C03005,Customer_3005,M,1980-03-30,Ahmedabad,Karnataka,9143199628,customer3005@example.com
C03006,Customer_3006,F,1994-10-05,Pune,Tamil Nadu,9897908769,customer3006@example.com
C03007,Customer_3007,M,2002-11-23,Bangalore,Karnataka,9661092057,customer3007@example.com
C03008,Customer_3008,F,1972-09-24,Mumbai,Karnataka,9361929216,customer3008@example.com
C03009,Customer_3009,F,1990-10-29,Bangalore,Kerala,9939035379,customer3009@example.com
C03010,Customer_3010,M,1984-04-21,Bangalore,Karnataka,9613569694,customer3010@example.com
C03011,Customer_3011,M,1989-10-28,Bangalore,Maharashtra,9311952606,customer3011@example.com
C03012,Customer_3012,M,1994-05-01,Mumbai,Kerala,9623159945,customer3012@example.com
C03013,Customer_3013,F,1995-07-16,Chennai,Kerala,9561446614,customer3013@example.com
C03014,Customer_3014,M,2002-04-19,Ahmedabad,Gujarat,9309163581,customer3014@example.com
C03015,Customer_3015,F,1970-01-09,Pune,Maharashtra,9745699103,customer3015@example.com
C03016,Customer_3016,F,1992-02-05,Hyderabad,Telangana,9644701690,customer3016@example.com
C03017,Customer_3017,F,1993-01-24,Pune,Gujarat,9421733069,customer3017@example.com
C03018,Customer_3018,F,2008-11-26,Mumbai,Telangana,9395588615,customer3018@example.com
C03019,Customer_3019,F,1998-01-29,Ahmedabad,Tamil Nadu,9912406191,customer3019@example.com
C03020,Customer_3020,M,1991-11-15,Chennai,Telangana,9647122926,customer3020@example.com
C03021,Customer_3021,F,1992-03-28,Hyderabad,Karnataka,9170393950,customer3021@example.com
C03022,Customer_3022,F,2000-03-10,Pune,Tamil Nadu,9575880586,customer3022@example.com
C03023,Customer_3023,F,1998-08-13,Hyderabad,Karnataka,9936221327,customer3023@example.com
C03024,Customer_3024,M,2004-03-21,Mumbai,Karnataka,9429853852,customer3024@example.com
C03025,Customer_3025,F,1984-05-10,Ahmedabad,Tamil Nadu,9835240767,customer3025@example.com
C03026,Customer_3026,F,1997-05-05,Mumbai,Kerala,9821433431,customer3026@example.com
C03027,Customer_3027,M,1984-07-10,Hyderabad,Karnataka,9922912926,customer3027@example.com
C03028,Customer_3028,F,2005-04-01,Hyderabad,Karnataka,9755114828,customer3028@example.com
C03029,Customer_3029,M,1984-08-10,Ahmedabad,Gujarat,9739122962,customer3029@example.com
C03030,Customer_3030,F,2004-12-23,Pune,Karnataka,9382238853,customer3030@example.com
C03031,Customer_3031,F,2008-05-29,Pune,Telangana,9255678099,customer3031@example.com
C03032,Customer_3032,F,1984-12-20,Kochi,Gujarat,9438600887,customer3032@example.com
C03033,Customer_3033,F,1983-10-26,Madurai,Kerala,9522562723,customer3033@example.com
C03034,Customer_3034,F,1970-04-03,Madurai,Tamil Nadu,9538932531,customer3034@example.com
C03035,Customer_3035,F,1998-12-20,Hyderabad,Maharashtra,9923612160,customer3035@example.com
C03036,Customer_3036,F,1970-11-16,Mumbai,Karnataka,9810875738,customer3036@example.com
C03037,Customer_3037,F,1983-03-23,Kochi,Tamil Nadu,9445579291,customer3037@example.com
C03038,Customer_3038,F,2005-06-24,Madurai,Telangana,9699221128,customer3038@example.com
C03039,Customer_3039,M,2005-10-09,Mumbai,Kerala,9640031385,customer3039@example.com
C03040,Customer_3040,F,2008-06-01,Pune,Tamil Nadu,9179915293,customer3040@example.com
C03041,Customer_3041,M,1977-03-13,Kochi,Gujarat,9615055374,customer3041@example.com
C03042,Customer_3042,F,1972-01-24,Madurai,Gujarat,9858586417,customer3042@example.com
C03043,Customer_3043,F,1981-03-17,Pune,Kerala,9729335505,customer3043@example.com
C03044,Customer_3044,F,1972-08-29,Bangalore,Tamil Nadu,9786796049,customer3044@example.com
C03045,Customer_3045,F,1982-05-20,Kochi,Maharashtra,9405195367,customer3045@example.com
C03046,Customer_3046,M,1991-03-02,Hyderabad,Gujarat,9179444831,customer3046@example.com
C03047,Customer_3047,F,2004-10-10,Madurai,Karnataka,9261511790,customer3047@example.com
C03048,Customer_3048,F,1995-10-02,Mumbai,Kerala,9194494822,customer3048@example.com
C03049,Customer_3049,F,1980-12-31,Kochi,Kerala,9686891329,customer3049@example.com
C03050,Customer_3050,F,1994-12-21,Pune,Gujarat,9123463202,customer3050@example.com
C03051,Customer_3051,M,2004-08-20,Bangalore,Gujarat,9863862816,customer3051@example.com
C03052,Customer_3052,F,2008-04-13,Kochi,Maharashtra,9902378486,customer3052@example.com
C03053,Customer_3053,M,1978-04-05,Kochi,Maharashtra,9344471988,customer3053@example.com
C03054,Customer_3054,F,1986-04-01,Kochi,Karnataka,9827641329,customer3054@example.com
C03055,Customer_3055,F,1981-06-15,Chennai,Karnataka,9227979759,customer3055@example.com
C03056,Customer_3056,F,1989-03-03,Madurai,Maharashtra,9956950131,customer3056@example.com
C03057,Customer_3057,M,2007-04-23,Chennai,Kerala,9501015047,customer3057@example.com
C03058,Customer_3058,M,1995-05-18,Madurai,Tamil Nadu,9641393037,customer3058@example.com
C03059,Customer_3059,F,2005-06-11,Ahmedabad,Telangana,9717203413,customer3059@example.com
C03060,Customer_3060,F,1998-06-16,Bangalore,Gujarat,9181123954,customer3060@example.com
C03061,Customer_3061,M,1995-01-17,Bangalore,Kerala,9269891638,customer3061@example.com
C03062,Customer_3062,M,1995-09-30,Ahmedabad,Kerala,9798119008,customer3062@example.com
C03063,Customer_3063,M,2003-09-24,Bangalore,Gujarat,9562725525,customer3063@example.com
C03064,Customer_3064,F,1990-11-22,Ahmedabad,Gujarat,9263429209,customer3064@example.com
C03065,Customer_3065,F,1973-04-11,Hyderabad,Gujarat,9717641820,customer3065@example.com
C03066,Customer_3066,F,1990-05-15,Madurai,Tamil Nadu,9531070910,customer3066@example.com
C03067,Customer_3067,F,1970-04-15,Madurai,Tamil Nadu,9109167505,customer3067@example.com
C03068,Customer_3068,M,1984-06-17,Madurai,Karnataka,9377941235,customer3068@example.com
C03069,Customer_3069,M,1996-03-19,Kochi,Kerala,9591508883,customer3069@example.com
C03070,Customer_3070,M,2004-07-15,Kochi,Gujarat,9719394502,customer3070@example.com
C03071,Customer_3071,M,1978-06-22,Hyderabad,Karnataka,9431229665,customer3071@example.com
C03072,Customer_3072,M,1974-07-12,Chennai,Kerala,9746308250,customer3072@example.com
C03073,Customer_3073,M,2004-12-18,Hyderabad,Kerala,9474220071,customer3073@example.com
C03074,Customer_3074,M,1984-09-09,Kochi,Karnataka,9806701483,customer3074@example.com
C03075,Customer_3075,M,1979-01-18,Pune,Karnataka,9555571081,customer3075@example.com
C03076,Customer_3076,F,1980-06-14,Mumbai,Telangana,9129309334,customer3076@example.com
C03077,Customer_3077,M,2009-05-15,Ahmedabad,Tamil Nadu,9995669512,customer3077@example.com
C03078,Customer_3078,F,1971-02-21,Ahmedabad,Gujarat,9894475285,customer3078@example.com
C03079,Customer_3079,M,1987-01-24,Chennai,Maharashtra,9570886100,customer3079@example.com
C03080,Customer_3080,F,1978-11-29,Mumbai,Maharashtra,9733740880,customer3080@example.com
C03081,Customer_3081,M,1974-03-02,Hyderabad,Kerala,9720948691,customer3081@example.com
C03082,Customer_3082,M,1977-04-22,Mumbai,Tamil Nadu,9625176174,customer3082@example.com
C03083,Customer_3083,F,2003-08-18,Kochi,Maharashtra,9305064440,customer3083@example.com
C03084,Customer_3084,M,1974-01-27,Kochi,Maharashtra,9374109680,customer3084@example.com
C03085,Customer_3085,M,1990-07-01,Chennai,Tamil Nadu,9508053172,customer3085@example.com
C03086,Customer_3086,F,1987-12-16,Bangalore,Telangana,9486968435,customer3086@example.com
C03087,Customer_3087,F,2007-07-11,Bangalore,Maharashtra,9800081643,customer3087@example.com
C03088,Customer_3088,F,1980-04-15,Bangalore,Gujarat,9791040857,customer3088@example.com
C03089,Customer_3089,F,2009-04-17,Ahmedabad,Tamil Nadu,9394974196,customer3089@example.com
C03090,Customer_3090,F,1972-01-14,Hyderabad,Karnataka,9290437112,customer3090@example.com
C03091,Customer_3091,M,1975-09-28,Hyderabad,Karnataka,9846325953,customer3091@example.com
C03092,Customer_3092,F,2004-03-12,Chennai,Tamil Nadu,9740169688,customer3092@example.com
C03093,Customer_3093,M,2008-11-11,Pune,Telangana,9763094664,customer3093@example.com
C03094,Customer_3094,F,2006-12-06,Hyderabad,Maharashtra,9285134558,customer3094@example.com
C03095,Customer_3095,M,1993-04-06,Hyderabad,Gujarat,9969105518,customer3095@example.com
C03096,Customer_3096,M,1986-05-18,Bangalore,Karnataka,9132190917,customer3096@example.com
C03097,Customer_3097,F,1979-02-26,Pune,Maharashtra,9771424174,customer3097@example.com
C03098,Customer_3098,F,2010-10-10,Pune,Kerala,9444749225,customer3098@example.com
C03099,Customer_3099,M,2005-02-19,Chennai,Telangana,9130598303,customer3099@example.com
C03100,Customer_3100,F,1971-07-15,Hyderabad,Maharashtra,9149928404,customer3100@example.com
C03101,Customer_3101,F,2004-03-15,Hyderabad,Karnataka,9207497928,customer3101@example.com
C03102,Customer_3102,M,1985-08-22,Mumbai,Tamil Nadu,9550845807,customer3102@example.com
C03103,Customer_3103,M,1975-01-16,Ahmedabad,Maharashtra,9545685360,customer3103@example.com
C03104,Customer_3104,F,1976-01-12,Chennai,Telangana,9611362533,customer3104@example.com
C03105,Customer_3105,F,2010-05-09,Pune,Karnataka,9446685954,customer3105@example.com
C03106,Customer_3106,F,1997-07-11,Bangalore,Maharashtra,9629141800,customer3106@example.com
C03107,Customer_3107,M,1975-08-24,Mumbai,Kerala,9239379856,customer3107@example.com
C03108,Customer_3108,M,1980-02-13,Bangalore,Gujarat,9201779119,customer3108@example.com
C03109,Customer_3109,F,1982-08-31,Bangalore,Karnataka,9342905531,customer3109@example.com
C03110,Customer_3110,F,1978-04-13,Pune,Telangana,9862851119,customer3110@example.com
C03111,Customer_3111,F,1999-12-25,Pune,Karnataka,9452127200,customer3111@example.com
C03112,Customer_3112,F,1986-10-24,Hyderabad,Kerala,9890714563,customer3112@example.com
C03113,Customer_3113,M,2003-07-21,Madurai,Gujarat,9151559392,customer3113@example.com
C03114,Customer_3114,M,1978-03-04,Chennai,Karnataka,9781429478,customer3114@example.com
C03115,Customer_3115,M,2007-06-22,Mumbai,Karnataka,9526021671,customer3115@example.com
C03116,Customer_3116,F,1970-07-11,Ahmedabad,Maharashtra,9469261714,customer3116@example.com
C03117,Customer_3117,M,1998-03-15,Madurai,Maharashtra,9330678603,customer3117@example.com
C03118,Customer_3118,F,1997-11-14,Pune,Kerala,9572299301,customer3118@example.com
C03119,Customer_3119,M,2003-06-02,Pune,Gujarat,9925182458,customer3119@example.com
C03120,Customer_3120,F,1985-02-16,Hyderabad,Telangana,9466127696,customer3120@example.com
C03121,Customer_3121,F,2004-08-18,Ahmedabad,Gujarat,9203619750,customer3121@example.com
C03122,Customer_3122,F,2004-03-28,Pune,Tamil Nadu,9939617000,customer3122@example.com
C03123,Customer_3123,F,1989-02-18,Chennai,Kerala,9235536465,customer3123@example.com
C03124,Customer_3124,M,1980-03-10,Ahmedabad,Tamil Nadu,9229147244,customer3124@example.com
C03125,Customer_3125,F,1975-09-01,Kochi,Telangana,9585937780,customer3125@example.com
C03126,Customer_3126,F,1994-10-27,Bangalore,Kerala,9296078547,customer3126@example.com
C03127,Customer_3127,F,2006-10-14,Mumbai,Karnataka,9830761164,customer3127@example.com
C03128,Customer_3128,M,2004-10-21,Chennai,Karnataka,9887495483,customer3128@example.com
C03129,Customer_3129,F,1993-07-30,Hyderabad,Kerala,9669686115,customer3129@example.com
C03130,Customer_3130,M,2005-11-24,Kochi,Kerala,9347415399,customer3130@example.com
C03131,Customer_3131,M,1986-10-19,Hyderabad,Tamil Nadu,9830570612,customer3131@example.com
C03132,Customer_3132,M,1998-06-25,Mumbai,Gujarat,9263263607,customer3132@example.com
C03133,Customer_3133,F,2008-07-02,Mumbai,Telangana,9152519054,customer3133@example.com
C03134,Customer_3134,F,1983-04-20,Madurai,Kerala,9552328921,customer3134@example.com
C03135,Customer_3135,F,1990-12-29,Kochi,Karnataka,9874755886,customer3135@example.com
C03136,Customer_3136,F,1970-01-06,Bangalore,Telangana,9860575419,customer3136@example.com
C03137,Customer_3137,F,1979-05-14,Bangalore,Tamil Nadu,9910857149,customer3137@example.com
C03138,Customer_3138,F,1976-04-17,Hyderabad,Maharashtra,9983089574,customer3138@example.com
C03139,Customer_3139,M,2004-04-19,Mumbai,Maharashtra,9944296998,customer3139@example.com
C03140,Customer_3140,M,1998-12-25,Madurai,Maharashtra,9735028533,customer3140@example.com
C03141,Customer_3141,M,1981-02-24,Kochi,Tamil Nadu,9342993210,customer3141@example.com
C03142,Customer_3142,F,1976-04-19,Madurai,Tamil Nadu,9879513975,customer3142@example.com
C03143,Customer_3143,M,1979-03-27,Ahmedabad,Karnataka,9821810129,customer3143@example.com
C03144,Customer_3144,F,2004-02-13,Kochi,Tamil Nadu,9783712200,customer3144@example.com
C03145,Customer_3145,M,1993-05-09,Pune,Kerala,9210179022,customer3145@example.com
C03146,Customer_3146,F,1980-06-01,Ahmedabad,Telangana,9982873873,customer3146@example.com
C03147,Customer_3147,M,1994-04-12,Ahmedabad,Karnataka,9175594355,customer3147@example.com
C03148,Customer_3148,F,2009-04-05,Pune,Tamil Nadu,9509634343,customer3148@example.com
C03149,Customer_3149,F,1975-01-23,Ahmedabad,Maharashtra,9728115961,customer3149@example.com
C03150,Customer_3150,M,2009-04-22,Ahmedabad,Telangana,9341198293,customer3150@example.com
C03151,Customer_3151,M,1973-12-22,Kochi,Karnataka,9813942334,customer3151@example.com
C03152,Customer_3152,F,2007-07-14,Madurai,Maharashtra,9160830178,customer3152@example.com
C03153,Customer_3153,M,2008-10-22,Pune,Gujarat,9886454293,customer3153@example.com
C03154,Customer_3154,F,2010-08-02,Pune,Gujarat,9645271388,customer3154@example.com
C03155,Customer_3155,F,1988-10-28,Pune,Telangana,9189220818,customer3155@example.com
C03156,Customer_3156,M,1974-07-15,Ahmedabad,Karnataka,9728980907,customer3156@example.com
C03157,Customer_3157,F,1979-12-07,Madurai,Gujarat,9385351360,customer3157@example.com
C03158,Customer_3158,M,2005-01-11,Ahmedabad,Kerala,9751375404,customer3158@example.com
C03159,Customer_3159,F,1997-03-18,Madurai,Tamil Nadu,9746029988,customer3159@example.com
C03160,Customer_3160,M,1996-06-25,Bangalore,Kerala,9201912670,customer3160@example.com
C03161,Customer_3161,M,2004-04-09,Mumbai,Telangana,9722901319,customer3161@example.com
C03162,Customer_3162,F,2006-07-28,Madurai,Gujarat,9899196540,customer3162@example.com
C03163,Customer_3163,M,1985-07-31,Ahmedabad,Maharashtra,9715624421,customer3163@example.com
C03164,Customer_3164,M,1987-11-20,Madurai,Gujarat,9127531354,customer3164@example.com
C03165,Customer_3165,M,1995-06-07,Hyderabad,Tamil Nadu,9777017062,customer3165@example.com
C03166,Customer_3166,F,1974-06-07,Pune,Maharashtra,9961028466,customer3166@example.com
C03167,Customer_3167,M,2002-09-14,Ahmedabad,Telangana,9485031934,customer3167@example.com
C03168,Customer_3168,F,1985-10-22,Mumbai,Telangana,9578896357,customer3168@example.com
C03169,Customer_3169,M,1984-07-22,Ahmedabad,Gujarat,9781619178,customer3169@example.com
C03170,Customer_3170,F,2004-06-23,Hyderabad,Karnataka,9699660934,customer3170@example.com
C03171,Customer_3171,F,2003-03-24,Madurai,Telangana,9938558242,customer3171@example.com
C03172,Customer_3172,M,2007-11-22,Ahmedabad,Tamil Nadu,9458375577,customer3172@example.com
C03173,Customer_3173,F,1997-08-26,Mumbai,Telangana,9989791716,customer3173@example.com
C03174,Customer_3174,F,1974-07-18,Bangalore,Gujarat,9536009263,customer3174@example.com
C03175,Customer_3175,F,1997-11-22,Ahmedabad,Gujarat,9299922295,customer3175@example.com
C03176,Customer_3176,F,1979-01-26,Pune,Gujarat,9621237911,customer3176@example.com
C03177,Customer_3177,F,1985-02-12,Ahmedabad,Telangana,9910429026,customer3177@example.com
C03178,Customer_3178,M,1977-07-24,Kochi,Tamil Nadu,9219701391,customer3178@example.com
C03179,Customer_3179,M,1996-02-06,Pune,Kerala,9851864410,customer3179@example.com
C03180,Customer_3180,F,2003-12-12,Hyderabad,Maharashtra,9764078159,customer3180@example.com
C03181,Customer_3181,M,1978-11-29,Bangalore,Tamil Nadu,9864145083,customer3181@example.com
C03182,Customer_3182,F,2008-03-24,Pune,Karnataka,9868678998,customer3182@example.com
C03183,Customer_3183,F,1993-11-25,Kochi,Maharashtra,9242842323,customer3183@example.com
C03184,Customer_3184,F,1974-08-25,Pune,Kerala,9712147489,customer3184@example.com
C03185,Customer_3185,M,1984-07-11,Mumbai,Maharashtra,9987054668,customer3185@example.com
C03186,Customer_3186,M,1981-01-11,Hyderabad,Gujarat,9393977947,customer3186@example.com
C03187,Customer_3187,M,1992-03-07,Mumbai,Gujarat,9335122791,customer3187@example.com
C03188,Customer_3188,M,2009-04-04,Mumbai,Maharashtra,9795672015,customer3188@example.com
C03189,Customer_3189,M,1976-07-09,Chennai,Telangana,9361649622,customer3189@example.com
C03190,Customer_3190,M,2008-06-19,Ahmedabad,Maharashtra,9545093734,customer3190@example.com
C03191,Customer_3191,M,1988-06-30,Hyderabad,Kerala,9723731918,customer3191@example.com
C03192,Customer_3192,F,1998-02-19,Madurai,Gujarat,9380775198,customer3192@example.com
C03193,Customer_3193,F,2006-01-15,Pune,Maharashtra,9497529831,customer3193@example.com
C03194,Customer_3194,F,2010-05-17,Mumbai,Telangana,9680216914,customer3194@example.com
C03195,Customer_3195,F,1973-06-16,Hyderabad,Telangana,9988465406,customer3195@example.com
C03196,Customer_3196,M,2005-09-08,Hyderabad,Tamil Nadu,9942048319,customer3196@example.com
C03197,Customer_3197,F,1994-01-06,Kochi,Tamil Nadu,9966781918,customer3197@example.com
C03198,Customer_3198,M,2002-04-21,Kochi,Gujarat,9853921898,customer3198@example.com
C03199,Customer_3199,M,1990-11-15,Pune,Kerala,9998306809,customer3199@example.com
C03200,Customer_3200,M,1990-08-24,Ahmedabad,Maharashtra,9734648986,customer3200@example.com
C03201,Customer_3201,F,1972-11-25,Hyderabad,Tamil Nadu,9701251106,customer3201@example.com
C03202,Customer_3202,F,1995-01-28,Chennai,Telangana,9611773745,customer3202@example.com
C03203,Customer_3203,M,1972-11-10,Kochi,Tamil Nadu,9871879492,customer3203@example.com
C03204,Customer_3204,F,1995-07-23,Pune,Gujarat,9129610544,customer3204@example.com
C03205,Customer_3205,F,1989-04-29,Hyderabad,Maharashtra,9331073681,customer3205@example.com
C03206,Customer_3206,F,1983-11-25,Pune,Telangana,9349714065,customer3206@example.com
C03207,Customer_3207,F,1976-06-21,Kochi,Tamil Nadu,9754547044,customer3207@example.com
C03208,Customer_3208,M,2001-12-11,Kochi,Kerala,9228509048,customer3208@example.com
C03209,Customer_3209,M,1997-07-15,Bangalore,Kerala,9544219274,customer3209@example.com
C03210,Customer_3210,M,2002-11-11,Mumbai,Karnataka,9745883049,customer3210@example.com
C03211,Customer_3211,M,2007-06-28,Hyderabad,Tamil Nadu,9797295469,customer3211@example.com
C03212,Customer_3212,F,2002-09-08,Bangalore,Telangana,9195676548,customer3212@example.com
C03213,Customer_3213,M,1988-02-07,Madurai,Maharashtra,9509407781,customer3213@example.com
C03214,Customer_3214,F,1976-03-19,Kochi,Karnataka,9202932437,customer3214@example.com
C03215,Customer_3215,F,1985-12-06,Hyderabad,Gujarat,9562096486,customer3215@example.com
C03216,Customer_3216,F,1992-05-31,Bangalore,Karnataka,9379715724,customer3216@example.com
C03217,Customer_3217,F,1978-12-31,Mumbai,Telangana,9794952841,customer3217@example.com
C03218,Customer_3218,M,1985-03-28,Ahmedabad,Tamil Nadu,9662498203,customer3218@example.com
C03219,Customer_3219,F,1970-12-01,Chennai,Kerala,9163507748,customer3219@example.com
C03220,Customer_3220,F,1974-04-14,Hyderabad,Tamil Nadu,9668139316,customer3220@example.com
C03221,Customer_3221,M,1970-03-18,Kochi,Maharashtra,9428848348,customer3221@example.com
C03222,Customer_3222,M,2005-11-20,Kochi,Tamil Nadu,9285105531,customer3222@example.com
C03223,Customer_3223,M,1998-07-21,Ahmedabad,Karnataka,9674681649,customer3223@example.com
C03224,Customer_3224,M,1985-06-27,Bangalore,Gujarat,9266076902,customer3224@example.com
C03225,Customer_3225,F,1995-10-01,Hyderabad,Maharashtra,9858456398,customer3225@example.com
C03226,Customer_3226,M,1992-10-04,Hyderabad,Maharashtra,9132579118,customer3226@example.com
C03227,Customer_3227,M,1994-02-11,Bangalore,Telangana,9412921596,customer3227@example.com
C03228,Customer_3228,M,1985-08-28,Hyderabad,Kerala,9656723166,customer3228@example.com
C03229,Customer_3229,M,2010-05-20,Bangalore,Maharashtra,9307403646,customer3229@example.com
C03230,Customer_3230,M,1997-07-04,Kochi,Maharashtra,9807046107,customer3230@example.com
C03231,Customer_3231,F,2005-03-04,Ahmedabad,Tamil Nadu,9818016609,customer3231@example.com
C03232,Customer_3232,M,1985-03-06,Mumbai,Telangana,9251807098,customer3232@example.com
C03233,Customer_3233,M,2006-09-04,Ahmedabad,Karnataka,9952608946,customer3233@example.com
C03234,Customer_3234,F,1971-11-13,Kochi,Tamil Nadu,9615850694,customer3234@example.com
C03235,Customer_3235,M,2008-01-11,Bangalore,Gujarat,9803090584,customer3235@example.com
C03236,Customer_3236,F,2010-11-27,Madurai,Kerala,9790629137,customer3236@example.com
C03237,Customer_3237,M,1982-09-04,Kochi,Karnataka,9580933864,customer3237@example.com
C03238,Customer_3238,M,1983-02-21,Madurai,Maharashtra,9567226752,customer3238@example.com
C03239,Customer_3239,F,1973-09-11,Ahmedabad,Tamil Nadu,9627464296,customer3239@example.com
C03240,Customer_3240,M,1984-06-03,Ahmedabad,Kerala,9517480119,customer3240@example.com
C03241,Customer_3241,F,1992-04-27,Pune,Gujarat,9850439942,customer3241@example.com
C03242,Customer_3242,M,1993-08-31,Chennai,Karnataka,9195764351,customer3242@example.com
C03243,Customer_3243,F,2010-01-07,Hyderabad,Gujarat,9436783022,customer3243@example.com
C03244,Customer_3244,M,1993-12-19,Chennai,Tamil Nadu,9425285707,customer3244@example.com
C03245,Customer_3245,F,1978-06-12,Kochi,Kerala,9156301926,customer3245@example.com
C03246,Customer_3246,F,2003-02-17,Hyderabad,Kerala,9498169157,customer3246@example.com
C03247,Customer_3247,M,2010-11-07,Mumbai,Tamil Nadu,9590951003,customer3247@example.com
C03248,Customer_3248,M,2010-01-11,Mumbai,Gujarat,9443930813,customer3248@example.com
C03249,Customer_3249,M,2002-01-11,Mumbai,Maharashtra,9321982099,customer3249@example.com
C03250,Customer_3250,M,1972-01-12,Madurai,Karnataka,9840226363,customer3250@example.com
C03251,Customer_3251,M,1983-01-11,Chennai,Karnataka,9808233867,customer3251@example.com
C03252,Customer_3252,F,1977-12-10,Madurai,Karnataka,9499199790,customer3252@example.com
C03253,Customer_3253,F,1972-01-04,Hyderabad,Karnataka,9742904674,customer3253@example.com
C03254,Customer_3254,M,1997-11-21,Pune,Maharashtra,9830569336,customer3254@example.com
C03255,Customer_3255,F,1979-03-11,Pune,Maharashtra,9841183862,customer3255@example.com
C03256,Customer_3256,M,1988-08-27,Madurai,Maharashtra,9398593298,customer3256@example.com
C03257,Customer_3257,M,2006-08-21,Ahmedabad,Telangana,9744384283,customer3257@example.com
C03258,Customer_3258,M,1998-02-08,Madurai,Tamil Nadu,9847326207,customer3258@example.com
C03259,Customer_3259,F,1975-10-13,Mumbai,Tamil Nadu,9784614627,customer3259@example.com
C03260,Customer_3260,M,1975-03-04,Hyderabad,Maharashtra,9171404173,customer3260@example.com
C03261,Customer_3261,M,1994-02-01,Kochi,Karnataka,9894668747,customer3261@example.com
C03262,Customer_3262,F,2000-07-17,Madurai,Telangana,9675804885,customer3262@example.com
C03263,Customer_3263,F,1982-10-09,Pune,Tamil Nadu,9917106027,customer3263@example.com
C03264,Customer_3264,M,1987-09-19,Mumbai,Tamil Nadu,9695658257,customer3264@example.com
C03265,Customer_3265,F,1979-01-03,Hyderabad,Kerala,9138327414,customer3265@example.com
C03266,Customer_3266,F,1991-06-24,Bangalore,Tamil Nadu,9345505787,customer3266@example.com
C03267,Customer_3267,M,2007-05-16,Madurai,Karnataka,9189773437,customer3267@example.com
C03268,Customer_3268,M,1980-11-04,Madurai,Kerala,9498252883,customer3268@example.com
C03269,Customer_3269,F,2003-02-14,Hyderabad,Maharashtra,9741025454,customer3269@example.com
C03270,Customer_3270,M,1999-09-26,Mumbai,Karnataka,9878366359,customer3270@example.com
C03271,Customer_3271,F,1971-12-18,Chennai,Karnataka,9466519073,customer3271@example.com
C03272,Customer_3272,F,1977-11-15,Kochi,Maharashtra,9315445536,customer3272@example.com
C03273,Customer_3273,M,1987-07-22,Madurai,Karnataka,9413323876,customer3273@example.com
C03274,Customer_3274,M,1980-02-08,Hyderabad,Gujarat,9308670012,customer3274@example.com
C03275,Customer_3275,F,1999-07-08,Ahmedabad,Tamil Nadu,9573016016,customer3275@example.com
C03276,Customer_3276,M,2007-11-01,Mumbai,Kerala,9667533335,customer3276@example.com
C03277,Customer_3277,F,1994-12-24,Hyderabad,Karnataka,9687469231,customer3277@example.com
C03278,Customer_3278,F,1972-07-18,Bangalore,Gujarat,9169934255,customer3278@example.com
C03279,Customer_3279,F,1993-03-28,Chennai,Kerala,9873612152,customer3279@example.com
